"ID","SITE_ID","latitude","longitude","StartYr","EndYr","Month","species","speciesCategory","equipment","SST","SST_StdDev","BATHY"
139,"BMRC215",43.82835,-70.0157,2015,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, shellfish tray racks, and moorings",23.94,NA,-1.54
140,"BMRC215",43.82835,-70.0157,2015,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, shellfish tray racks, and moorings",0.32,NA,-1.54
141,"BMRC215",43.82835,-70.0157,2015,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, shellfish tray racks, and moorings",22.46,1.99,-1.54
142,"BMRC215",43.82835,-70.0157,2015,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, shellfish tray racks, and moorings",7.92,4.26,-1.54
143,"BMRC215",43.82835,-70.0157,2015,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, shellfish tray racks, and moorings",16.04,NA,-1.54
144,"BMRC215",43.82835,-70.0157,2015,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft mesh bags, shellfish tray racks, and moorings",25.41,NA,-1.54
145,"BOL110",43.84095,-69.7332,2010,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages, floating & overwintered on bottom",11.32,3.13,-1.37
146,"BOL110",43.84095,-69.7332,2010,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages, floating & overwintered on bottom",19.52,1.1,-1.37
147,"BOL110",43.84095,-69.7332,2010,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages, floating & overwintered on bottom",2.68,NA,-1.37
148,"BOL110",43.84095,-69.7332,2010,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages, floating & overwintered on bottom",21.27,1.71,-1.37
149,"BOL110",43.84095,-69.7332,2010,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages, floating & overwintered on bottom",0.38,NA,-1.37
150,"BOL110",43.84095,-69.7332,2010,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages, floating & overwintered on bottom",13.32,NA,-1.37
151,"BOL110",43.84095,-69.7332,2010,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages, floating & overwintered on bottom",7.62,4.43,-1.37
152,"BOL110",43.84095,-69.7332,2010,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages, floating & overwintered on bottom",15.21,2.2,-1.37
153,"BOL110",43.84095,-69.7332,2010,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages, floating & overwintered on bottom",17.7,5.66,-1.37
154,"BOL212",43.83556,-69.7353,2012,2014,"Apr","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",10.63,NA,-1.2
155,"BOL212",43.83556,-69.7353,2012,2014,"Aug","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",18.02,NA,-1.2
156,"BOL212",43.83556,-69.7353,2012,2014,"Jul","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",22.37,2.05,-1.2
157,"BOL212",43.83556,-69.7353,2012,2014,"Mar","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",0.45,NA,-1.2
158,"BOL212",43.83556,-69.7353,2012,2014,"May","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",13.09,NA,-1.2
159,"BOL212",43.83556,-69.7353,2012,2014,"Oct","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",15.6,2.36,-1.2
160,"BOL212",43.83556,-69.7353,2012,2014,"Sep","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",14.04,NA,-1.2
161,"BOL312",43.82917,-69.7425,2012,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",9.81,2.09,-0.59
162,"BOL312",43.82917,-69.7425,2012,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",18.87,1.27,-0.59
163,"BOL312",43.82917,-69.7425,2012,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",2.88,NA,-0.59
164,"BOL312",43.82917,-69.7425,2012,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",20.94,2.3,-0.59
165,"BOL312",43.82917,-69.7425,2012,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",0.47,NA,-0.59
166,"BOL312",43.82917,-69.7425,2012,2017,"May","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",12.88,NA,-0.59
167,"BOL312",43.82917,-69.7425,2012,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",7.91,3.93,-0.59
168,"BOL312",43.82917,-69.7425,2012,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",15.11,2.15,-0.59
169,"BOL312",43.82917,-69.7425,2012,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",17.93,5.38,-0.59
170,"BOL412",43.83833,-69.7383,2012,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",11.45,2.96,-1.08
171,"BOL412",43.83833,-69.7383,2012,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",19.19,1.04,-1.08
172,"BOL412",43.83833,-69.7383,2012,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",3.1,NA,-1.08
173,"BOL412",43.83833,-69.7383,2012,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",21.33,1.96,-1.08
174,"BOL412",43.83833,-69.7383,2012,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",0.93,NA,-1.08
175,"BOL412",43.83833,-69.7383,2012,2017,"May","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",13.04,NA,-1.08
176,"BOL412",43.83833,-69.7383,2012,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",7.7,4.35,-1.08
177,"BOL412",43.83833,-69.7383,2012,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",15.06,1.6,-1.08
178,"BOL412",43.83833,-69.7383,2012,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Floating cages or shellfish raft with floating cages",18.08,5.7,-1.08
179,"BPAR116",44.04694,-69.5173,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","soft bags, semi rigid bags, and/or floating trays",9.6,NA,-0.1
180,"BPAR116",44.04694,-69.5173,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","soft bags, semi rigid bags, and/or floating trays",25.16,0.87,-0.1
181,"BPAR116",44.04694,-69.5173,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","soft bags, semi rigid bags, and/or floating trays",-0.86,NA,-0.1
182,"BPAR116",44.04694,-69.5173,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","soft bags, semi rigid bags, and/or floating trays",25.01,NA,-0.1
183,"BPAR216",44.04728,-69.5168,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",9.54,NA,NA
184,"BPAR216",44.04728,-69.5168,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",24.81,0.83,NA
185,"BPAR216",44.04728,-69.5168,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",-0.77,NA,NA
186,"BPAR216",44.04728,-69.5168,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",24.71,NA,NA
187,"BREW112",44.13794,-68.6663,2012,2017,"Aug","Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish trays, bags, and cages all on bottom",17.68,NA,-2.44
188,"BREW112",44.13794,-68.6663,2012,2017,"May","Sea Scallop (Placopecten magellanicus)","ShellFish","Shellfish trays, bags, and cages all on bottom",10.02,NA,-2.44
189,"BREW215",44.2725,-68.7181,2015,2016,"Aug","Sea Scallop (Placopecten magellanicus)","ShellFish","Scallop spat collector bags, shellfish tray racks, and moorings",16.45,NA,-13.03
190,"BSEW115",43.73019,-69.8683,2015,2016,"Apr","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",7.93,2.92,-7.49
191,"BSEW115",43.73019,-69.8683,2015,2016,"Aug","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",17.96,NA,-7.49
192,"BSEW115",43.73019,-69.8683,2015,2016,"Jan","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",3.89,NA,-7.49
193,"BSEW115",43.73019,-69.8683,2015,2016,"Jul","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",18.02,3.27,-7.49
194,"BSEW115",43.73019,-69.8683,2015,2016,"Nov","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",9.02,2.36,-7.49
195,"BSEW115",43.73019,-69.8683,2015,2016,"Oct","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",14.6,NA,-7.49
196,"BSEW115",43.73019,-69.8683,2015,2016,"Sep","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",20.27,NA,-7.49
197,"BSEW215",43.73134,-69.867,2015,2016,"Apr","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",7.94,2.76,-11.45
198,"BSEW215",43.73134,-69.867,2015,2016,"Aug","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",18.32,NA,-11.45
199,"BSEW215",43.73134,-69.867,2015,2016,"Jan","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",3.71,NA,-11.45
200,"BSEW215",43.73134,-69.867,2015,2016,"Jul","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",18.2,3.15,-11.45
201,"BSEW215",43.73134,-69.867,2015,2016,"Nov","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",9.07,2.39,-11.45
202,"BSEW215",43.73134,-69.867,2015,2016,"Oct","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",14.6,NA,-11.45
203,"BSEW215",43.73134,-69.867,2015,2016,"Sep","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",20.4,NA,-11.45
204,"BSEW315",43.73246,-69.8662,2015,2016,"Apr","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",7.91,2.55,-8.49
205,"BSEW315",43.73246,-69.8662,2015,2016,"Aug","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",18.3,NA,-8.49
206,"BSEW315",43.73246,-69.8662,2015,2016,"Jan","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",3.66,NA,-8.49
207,"BSEW315",43.73246,-69.8662,2015,2016,"Jul","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",15.91,NA,-8.49
208,"BSEW315",43.73246,-69.8662,2015,2016,"Nov","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",9.02,2.4,-8.49
209,"BSEW315",43.73246,-69.8662,2015,2016,"Oct","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",14.55,NA,-8.49
210,"BSEW315",43.73246,-69.8662,2015,2016,"Sep","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",20.49,NA,-8.49
211,"BSEW415",43.73374,-69.8662,2015,2016,"Apr","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",8.38,2.94,-4.33
212,"BSEW415",43.73374,-69.8662,2015,2016,"Aug","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",18.44,NA,-4.33
213,"BSEW415",43.73374,-69.8662,2015,2016,"Jan","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",3.5,NA,-4.33
214,"BSEW415",43.73374,-69.8662,2015,2016,"Jul","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",18.28,3.44,-4.33
215,"BSEW415",43.73374,-69.8662,2015,2016,"Nov","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",8.86,2.43,-4.33
216,"BSEW415",43.73374,-69.8662,2015,2016,"Oct","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",14.71,NA,-4.33
217,"BSEW415",43.73374,-69.8662,2015,2016,"Sep","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear and moorings",20.41,NA,-4.33
218,"BUTT114",43.78056,-70.1106,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",12.15,5.23,-1.37
219,"BUTT114",43.78056,-70.1106,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",20.9,NA,-1.37
220,"BUTT114",43.78056,-70.1106,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",1.93,NA,-1.37
221,"BUTT114",43.78056,-70.1106,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",20.77,2.28,-1.37
222,"BUTT114",43.78056,-70.1106,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",1.85,NA,-1.37
223,"BUTT114",43.78056,-70.1106,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",13.33,NA,-1.37
224,"BUTT114",43.78056,-70.1106,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",8.51,3.42,-1.37
225,"BUTT114",43.78056,-70.1106,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",14.95,NA,-1.37
226,"BUTT114",43.78056,-70.1106,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",19,4.41,-1.37
227,"BUTT214",43.78194,-70.1072,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",10.92,4.32,-0.35
228,"BUTT214",43.78194,-70.1072,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",20.92,NA,-0.35
229,"BUTT214",43.78194,-70.1072,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",1.97,NA,-0.35
230,"BUTT214",43.78194,-70.1072,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",20.57,2.5,-0.35
231,"BUTT214",43.78194,-70.1072,2014,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",17.68,NA,-0.35
232,"BUTT214",43.78194,-70.1072,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",1.32,NA,-0.35
233,"BUTT214",43.78194,-70.1072,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",13.11,NA,-0.35
234,"BUTT214",43.78194,-70.1072,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",8.11,3.36,-0.35
235,"BUTT214",43.78194,-70.1072,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",14.65,NA,-0.35
236,"BUTT214",43.78194,-70.1072,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",18.95,4.95,-0.35
237,"BUTT314",43.77944,-70.1067,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",9.95,3.69,-1.45
238,"BUTT314",43.77944,-70.1067,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",20.53,NA,-1.45
239,"BUTT314",43.77944,-70.1067,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",1.33,NA,-1.45
240,"BUTT314",43.77944,-70.1067,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",20.34,2.55,-1.45
241,"BUTT314",43.77944,-70.1067,2014,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",17.42,NA,-1.45
242,"BUTT314",43.77944,-70.1067,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",1.1,NA,-1.45
243,"BUTT314",43.77944,-70.1067,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",13.15,NA,-1.45
244,"BUTT314",43.77944,-70.1067,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish","Tray racks and soft mesh bags",8.02,3.22,-1.45
