"SITE_ID","LSAT8_PPPRRR","DATE","SST","latitude","longitude","StartYr","EndYr","species","speciesCategory","BATHY","Datef","Month"
"JWAL415",10029,20150915,17.9,44.43237,-68.3488,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.39,"2015-09-15","Sep"
"MFOR115",10029,20150915,18.35,44.42059,-68.4881,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-11.43,"2015-09-15","Sep"
"CRO112",10029,20151220,5.89,44.49295,-68.2073,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.33,"2015-12-20","Dec"
"CRO212",10029,20151220,6.02,44.49123,-68.207,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.85,"2015-12-20","Dec"
"CRO312",10029,20151220,5.71,44.49087,-68.2046,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.09,"2015-12-20","Dec"
"EML08",10029,20151220,3.79,44.34753,-68.4095,2008,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2015-12-20","Dec"
"JWAL115",10029,20151220,5.88,44.43758,-68.3411,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.02,"2015-12-20","Dec"
"JYOU114",10029,20151220,3.56,44.40863,-67.971,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2015-12-20","Dec"
"JYOU215",10029,20151220,3.71,44.40841,-67.9711,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2015-12-20","Dec"
"YOU112",10029,20151220,3.82,44.35583,-68.5671,2012,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",NA,"2015-12-20","Dec"
"YOU212",10029,20151220,3.82,44.35583,-68.5671,2012,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",NA,"2015-12-20","Dec"
"DEN113",10029,20151220,5.88,44.39674,-68.4303,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-1.02,"2015-12-20","Dec"
"EBLA115",10029,20151220,6.93,44.24785,-68.5665,2015,2015,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2015-12-20","Dec"
"FORT115",10029,20151220,7.93,44.39694,-68.4972,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-24.06,"2015-12-20","Dec"
"JFOG115",10029,20151220,5.17,44.43112,-68.3516,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.04,"2015-12-20","Dec"
"JFOG315",10029,20151220,5.16,44.42927,-68.3461,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.31,"2015-12-20","Dec"
"JFOG415",10029,20151220,4.73,44.42765,-68.3445,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.84,"2015-12-20","Dec"
"JWAL215",10029,20151220,5.62,44.43423,-68.348,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-4.63,"2015-12-20","Dec"
"JWAL315",10029,20151220,5.64,44.43283,-68.347,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.43,"2015-12-20","Dec"
"JWAL415",10029,20151220,5.4,44.43237,-68.3488,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.39,"2015-12-20","Dec"
"MFOR115",10029,20151220,7.26,44.42059,-68.4881,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-11.43,"2015-12-20","Dec"
"AND04",11029,20160823,24.41,44.02529,-69.5402,2004,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.44,"2016-08-23","Aug"
"ANDR214",11029,20160823,18.29,43.86722,-69.5673,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-6.88,"2016-08-23","Aug"
"ANDR316",11029,20160823,19.52,43.87028,-69.56659,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.17,"2016-08-23","Aug"
"ASMI116",11029,20160823,16.48,44.24824,-68.25385,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.55,"2016-08-23","Aug"
"BPAR116",11029,20160823,25.78,44.04694,-69.5173,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2016-08-23","Aug"
"BPAR216",11029,20160823,25.4,44.04728,-69.5168,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2016-08-23","Aug"
"CART114",11029,20160823,22.53,44.2689,-68.9396,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.12,"2016-08-23","Aug"
"CART215",11029,20160823,18.48,44.29478,-68.9987,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.48,"2016-08-23","Aug"
"CART316",11029,20160823,18.77,44.27114,-68.94,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.96,"2016-08-23","Aug"
"CART416",11029,20160823,18.86,44.27114,-68.9405,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.99,"2016-08-23","Aug"
"CNEW116",11029,20160823,17.74,44.43337,-68.3491,2016,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-5.84,"2016-08-23","Aug"
"CNEW216",11029,20160823,17.65,44.43409,-68.349,2016,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-8.52,"2016-08-23","Aug"
"CRO112",11029,20160823,17.07,44.49295,-68.2073,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.33,"2016-08-23","Aug"
"CRO212",11029,20160823,16.55,44.49123,-68.207,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.85,"2016-08-23","Aug"
"CRO312",11029,20160823,16.59,44.49087,-68.2046,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.09,"2016-08-23","Aug"
"DESA114",11029,20160823,20.66,44.04039,-69.1187,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.2,"2016-08-23","Aug"
"DESA216",11029,20160823,20.66,44.04039,-69.1187,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.2,"2016-08-23","Aug"
"DLEA211",11029,20160823,23.95,44.39453,-68.7049,2011,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Soft-shelled Clam (Mya arenaria)","ShellFish",NA,"2016-08-23","Aug"
"DLEA412",11029,20160823,23.4,44.38632,-68.6778,2012,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Soft-shelled Clam (Mya arenaria)","ShellFish",NA,"2016-08-23","Aug"
"GLAD215",11029,20160823,22.5,43.98527,-69.5579,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.54,"2016-08-23","Aug"
"GLAD315",11029,20160823,22.5,43.98517,-69.5579,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.74,"2016-08-23","Aug"
"GRI107",11029,20160823,22.61,43.98421,-69.5632,2007,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.77,"2016-08-23","Aug"
"GSTE116",11029,20160823,23.28,44.00191,-69.5386,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.93,"2016-08-23","Aug"
"GSTE216",11029,20160823,23.33,44.00137,-69.5387,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.03,"2016-08-23","Aug"
"GSTE316",11029,20160823,23.3,44.00108,-69.5387,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3,"2016-08-23","Aug"
"GSTE416",11029,20160823,23.22,44.0007,-69.5389,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.02,"2016-08-23","Aug"
"HIG212",11029,20160823,21.32,43.85793,-69.6023,2012,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.55,"2016-08-23","Aug"
"JAM309",11029,20160823,26.21,43.94739,-69.7111,2009,2017,"Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",NA,"2016-08-23","Aug"
"JFOG516",11029,20160823,17.88,44.43737,-68.3394,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.75,"2016-08-23","Aug"
"JGRA116",11029,20160823,16.8,44.24615,-68.25373,2016,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-0.73,"2016-08-23","Aug"
"JGRA216",11029,20160823,18.11,44.24933,-68.25398,2016,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-0.46,"2016-08-23","Aug"
"JWAL115",11029,20160823,17.88,44.43758,-68.3411,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.02,"2016-08-23","Aug"
"JYOU114",11029,20160823,22,44.40863,-67.971,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2016-08-23","Aug"
"JYOU215",11029,20160823,21.78,44.40841,-67.9711,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2016-08-23","Aug"
"KCOO116",11029,20160823,20.69,44.11091,-68.8605,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-2.93,"2016-08-23","Aug"
"KCOO216",11029,20160823,20.61,44.11054,-68.8603,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.02,"2016-08-23","Aug"
"KCOO316",11029,20160823,19.89,44.11017,-68.8601,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-5.3,"2016-08-23","Aug"
"LGRA116",11029,20160823,15,44.25318,-68.24725,2016,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-3.43,"2016-08-23","Aug"
"LGRA216",11029,20160823,15.05,44.25436,-68.24773,2016,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-3.93,"2016-08-23","Aug"
"LGRA316",11029,20160823,14.9,44.25587,-68.24835,2016,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-4.03,"2016-08-23","Aug"
"LGRA416",11029,20160823,14.72,44.2573,-68.24769,2016,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-5.77,"2016-08-23","Aug"
"MELA115",11029,20160823,21.87,43.96924,-69.5665,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.13,"2016-08-23","Aug"
"MELA215",11029,20160823,21.84,43.96916,-69.5667,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.18,"2016-08-23","Aug"
"MNEW116",11029,20160823,22.02,43.9299,-69.5757,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.15,"2016-08-23","Aug"
"MNEW216",11029,20160823,22.18,43.92953,-69.5768,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-4.98,"2016-08-23","Aug"
"MOZE114",11029,20160823,23.36,44.00675,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.66,"2016-08-23","Aug"
"MOZE214",11029,20160823,23.19,44.00817,-69.5421,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.92,"2016-08-23","Aug"
"MOZE314",11029,20160823,23.22,44.00817,-69.5398,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.47,"2016-08-23","Aug"
"MOZE414",11029,20160823,23.17,44.00747,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.18,"2016-08-23","Aug"
"NOR107",11029,20160823,19.46,44.42157,-68.7299,2007,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2016-08-23","Aug"
"PSMI114",11029,20160823,22.12,43.98242,-69.5645,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-3.97,"2016-08-23","Aug"
"PSMI214",11029,20160823,21.91,43.98161,-69.5636,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.26,"2016-08-23","Aug"
"PSMI314",11029,20160823,21.89,43.98164,-69.5649,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.31,"2016-08-23","Aug"
"REGO214",11029,20160823,24.67,44.40258,-68.7026,2014,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",NA,"2016-08-23","Aug"
"REY08",11029,20160823,20.25,44.44288,-68.7244,2008,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2016-08-23","Aug"
"RSMI316",11029,20160823,18.4,44.44925,-68.3458,2016,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-1.37,"2016-08-23","Aug"
"RSMI416",11029,20160823,18.52,44.44953,-68.3457,2016,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-1.38,"2016-08-23","Aug"
"SBEL116",11029,20160823,19.78,43.84583,-69.6292,2016,2017,"Alaria Kelp (Alaria esculenta);C. crispus;Green Sea Urchin (S. droebachiensis);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg, Urchin",-7.2,"2016-08-23","Aug"
"SHAW114",11029,20160823,20.53,43.90967,-69.5674,2014,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-13.16,"2016-08-23","Aug"
"SHAW214",11029,20160823,20.53,43.90967,-69.5675,2014,2017,"Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-13.81,"2016-08-23","Aug"
"SMIT116",11029,20160823,16.24,44.25309,-68.25622,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.16,"2016-08-23","Aug"
"YENT214",11029,20160823,17.77,43.86272,-69.672,2014,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-4.81,"2016-08-23","Aug"
"YOU315",11029,20160823,21.1,44.35423,-68.5688,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2016-08-23","Aug"
"YOU415",11029,20160823,21.57,44.35367,-68.5698,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-4.66,"2016-08-23","Aug"
"ATW315",11029,20160823,18.81,43.98153,-69.0756,2015,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.58,"2016-08-23","Aug"
"ATW415",11029,20160823,18.05,43.98167,-69.0754,2015,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus)","ShellFish",-2.64,"2016-08-23","Aug"
"BARK115",11029,20160823,24.98,44.04475,-69.5131,2015,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",NA,"2016-08-23","Aug"
"BARK215",11029,20160823,20.62,43.92958,-69.5739,2015,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-10.03,"2016-08-23","Aug"
"BARK315",11029,20160823,20.68,43.92964,-69.5739,2015,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-9.78,"2016-08-23","Aug"
"BREW112",11029,20160823,17.68,44.13794,-68.6663,2012,2017,"Sea Scallop (Placopecten magellanicus)","ShellFish",-2.44,"2016-08-23","Aug"
"BREW215",11029,20160823,16.45,44.2725,-68.7181,2015,2016,"Sea Scallop (Placopecten magellanicus)","ShellFish",-13.03,"2016-08-23","Aug"
"CHE308",11029,20160823,23.45,43.90978,-69.5337,2008,2016,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.12,"2016-08-23","Aug"
"DEN113",11029,20160823,20.72,44.39674,-68.4303,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-1.02,"2016-08-23","Aug"
"FARM114",11029,20160823,25.21,44.0351,-69.6056,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.55,"2016-08-23","Aug"
"FORT115",11029,20160823,18.33,44.39694,-68.4972,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-24.06,"2016-08-23","Aug"
"JFOG115",11029,20160823,17.49,44.43112,-68.3516,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.04,"2016-08-23","Aug"
"JFOG315",11029,20160823,17.84,44.42927,-68.3461,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.31,"2016-08-23","Aug"
"JFOG415",11029,20160823,17.74,44.42765,-68.3445,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.84,"2016-08-23","Aug"
"JWAL215",11029,20160823,17.8,44.43423,-68.348,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-4.63,"2016-08-23","Aug"
"JWAL315",11029,20160823,18.18,44.43283,-68.347,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.43,"2016-08-23","Aug"
"JWAL415",11029,20160823,17.58,44.43237,-68.3488,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.39,"2016-08-23","Aug"
"KON213",11029,20160823,21.69,43.99723,-69.3606,2013,2016,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-4.02,"2016-08-23","Aug"
"MBEA116",11029,20160823,17.21,44.44761,-68.3407,2016,2016,"Blue Mussels (Mytilus edulis)","ShellFish",-1.57,"2016-08-23","Aug"
"MBEA216",11029,20160823,17.35,44.44786,-68.3406,2016,2016,"Blue Mussels (Mytilus edulis)","ShellFish",-1.55,"2016-08-23","Aug"
"MFOR115",11029,20160823,19.94,44.42059,-68.4881,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-11.43,"2016-08-23","Aug"
"MSTE116",11029,20160823,24.6,44.01455,-69.5485,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.5,"2016-08-23","Aug"
"MSTE216",11029,20160823,23.85,44.0144,-69.5479,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.49,"2016-08-23","Aug"
"MSTE316",11029,20160823,25.09,44.0139,-69.5486,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.66,"2016-08-23","Aug"
"MSTE416",11029,20160823,24.44,44.01378,-69.5482,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.03,"2016-08-23","Aug"
"RSMI116",11029,20160823,18.16,44.44872,-68.3459,2016,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-1.36,"2016-08-23","Aug"
"RSMI216",11029,20160823,18.28,44.449,-68.3459,2016,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-1.38,"2016-08-23","Aug"
"SWEN114",11029,20160823,24.53,44.02576,-69.5411,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.33,"2016-08-23","Aug"
"SWEN214",11029,20160823,24.53,44.02577,-69.5411,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.33,"2016-08-23","Aug"
"AND04",11030,20130714,27.08,44.02529,-69.5402,2004,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.44,"2013-07-14","Jul"
"BEE108",11030,20130714,22.48,43.74822,-70.0413,2008,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.78,"2013-07-14","Jul"
"BOL110",11030,20130714,23.3,43.84095,-69.7332,2010,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.37,"2013-07-14","Jul"
"BOL312",11030,20130714,23.8,43.82917,-69.7425,2012,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-0.59,"2013-07-14","Jul"
"BOL412",11030,20130714,23.69,43.83833,-69.7383,2012,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-1.08,"2013-07-14","Jul"
"CYEN112",11030,20130714,25.91,43.85747,-69.6642,2012,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.31,"2013-07-14","Jul"
"GRE105",11030,20130714,22.78,43.73217,-70.1663,2005,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-6.03,"2013-07-14","Jul"
"GRE310",11030,20130714,26.23,43.73489,-70.165,2010,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.82,"2013-07-14","Jul"
"GRI107",11030,20130714,25.04,43.98421,-69.5632,2007,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.77,"2013-07-14","Jul"
"HAM413",11030,20130714,28.87,44.05442,-69.1271,2013,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2013-07-14","Jul"
"HIG112",11030,20130714,26.71,43.84832,-69.6321,2012,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.71,"2013-07-14","Jul"
"HIG212",11030,20130714,26.17,43.85793,-69.6023,2012,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.55,"2013-07-14","Jul"
"JAM309",11030,20130714,32.89,43.94739,-69.7111,2009,2017,"Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",NA,"2013-07-14","Jul"
"KRAM113",11030,20130714,25.67,43.86667,-69.8744,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-2.06,"2013-07-14","Jul"
"KRAM213",11030,20130714,27.2,43.86501,-69.8741,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-1.68,"2013-07-14","Jul"
"LEW109",11030,20130714,25.83,43.93271,-69.6517,2009,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-0.1,"2013-07-14","Jul"
