"ID","SITE_ID","LATITUDE","LONGITUDE","Month","species","equipment","SST_Mean","SST_StdDev","BATHY"
849,"LSMI416",43.83266,-69.9293,"Jul","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",21.034,2.30658232023052,-1.2829
850,"LSMI516",43.83265,-69.9292,"Apr","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",7.572,NA,-1.5151
851,"LSMI516",43.83265,-69.9292,"Aug","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",22.115,NA,-1.5151
852,"LSMI516",43.83265,-69.9292,"Jan","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",0.244,NA,-1.5151
853,"LSMI516",43.83265,-69.9292,"Jul","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",21.034,2.30658232023052,-1.5151
854,"LSTO116",43.73272,-70.1629,"Aug","ShellFish","shellfish spat collectors and long line collectors",19.161,NA,-11.7957
855,"LSTO116",43.73272,-70.1629,"Jan","ShellFish","shellfish spat collectors and long line collectors",2.25,NA,-11.7957
856,"LSTO116",43.73272,-70.1629,"Jul","ShellFish","shellfish spat collectors and long line collectors",19.9965,1.96504974491742,-11.7957
857,"MACK112",43.91031,-69.8698,"Jan","ShellFish","Upwellers (2)",-0.848,NA,-0.6218
858,"MACK112",43.91031,-69.8698,"Mar","ShellFish","Upwellers (2)",2.086,NA,-0.6218
859,"MBEA116",44.44761,-68.3407,"Aug","ShellFish","collecting mussel seed on ropes",17.215,NA,-1.5723
860,"MBEA216",44.44786,-68.3406,"Aug","ShellFish","collecting mussel seed on ropes",17.348,NA,-1.5451
861,"MDAR116",43.731972,-70.156472,"Aug","ShellFish","Spat collection bags",19.151,NA,-7.5209
862,"MDAR116",43.731972,-70.156472,"Jan","ShellFish","Spat collection bags",2.189,NA,-7.5209
863,"MDAR116",43.731972,-70.156472,"Jul","ShellFish","Spat collection bags",19.7885,2.0343462094737,-7.5209
864,"MELA115",43.96924,-69.5665,"Apr","ShellFish","Soft mesh bags, tray racks, and moorings.",9.336,1.50048058967785,-2.1292
865,"MELA115",43.96924,-69.5665,"Aug","ShellFish","Soft mesh bags, tray racks, and moorings.",21.551,0.455376767084138,-2.1292
866,"MELA115",43.96924,-69.5665,"Jan","ShellFish","Soft mesh bags, tray racks, and moorings.",0.396,NA,-2.1292
867,"MELA115",43.96924,-69.5665,"Jul","ShellFish","Soft mesh bags, tray racks, and moorings.",21.761,NA,-2.1292
868,"MELA115",43.96924,-69.5665,"Nov","ShellFish","Soft mesh bags, tray racks, and moorings.",7.788,4.15920208693927,-2.1292
869,"MELA115",43.96924,-69.5665,"Oct","ShellFish","Soft mesh bags, tray racks, and moorings.",14.867,NA,-2.1292
870,"MELA115",43.96924,-69.5665,"Sep","ShellFish","Soft mesh bags, tray racks, and moorings.",23.829,NA,-2.1292
871,"MELA215",43.96916,-69.5667,"Apr","ShellFish","Soft mesh bags, tray racks, and moorings.",9.277,1.46088260993141,-2.1838
872,"MELA215",43.96916,-69.5667,"Aug","ShellFish","Soft mesh bags, tray racks, and moorings.",21.519,0.446891485709899,-2.1838
873,"MELA215",43.96916,-69.5667,"Jan","ShellFish","Soft mesh bags, tray racks, and moorings.",0.523,NA,-2.1838
874,"MELA215",43.96916,-69.5667,"Jul","ShellFish","Soft mesh bags, tray racks, and moorings.",21.734,NA,-2.1838
875,"MELA215",43.96916,-69.5667,"Jun","ShellFish","Soft mesh bags, tray racks, and moorings.",17.325,NA,-2.1838
876,"MELA215",43.96916,-69.5667,"Nov","ShellFish","Soft mesh bags, tray racks, and moorings.",7.8155,4.13869599028486,-2.1838
877,"MELA215",43.96916,-69.5667,"Oct","ShellFish","Soft mesh bags, tray racks, and moorings.",14.819,NA,-2.1838
878,"MELA215",43.96916,-69.5667,"Sep","ShellFish","Soft mesh bags, tray racks, and moorings.",23.779,NA,-2.1838
879,"MFIS116",43.81224,-69.9915,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",6.092,NA,-6.256
880,"MFIS116",43.81224,-69.9915,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",19.897,NA,-6.256
881,"MFIS116",43.81224,-69.9915,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",0.664,NA,-6.256
882,"MFIS116",43.81224,-69.9915,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",20.512,2.39426356109765,-6.256
883,"MFOR115",44.42059,-68.4881,"Aug","SeaVeg","Marine algae gear (submerged longlines) and moorings.",20.571,0.89519718498217,-11.4285
884,"MFOR115",44.42059,-68.4881,"Dec","SeaVeg","Marine algae gear (submerged longlines) and moorings.",7.259,NA,-11.4285
885,"MFOR115",44.42059,-68.4881,"Jul","SeaVeg","Marine algae gear (submerged longlines) and moorings.",20.5245,2.65518596335549,-11.4285
886,"MFOR115",44.42059,-68.4881,"Mar","SeaVeg","Marine algae gear (submerged longlines) and moorings.",0.084,NA,-11.4285
887,"MFOR115",44.42059,-68.4881,"Sep","SeaVeg","Marine algae gear (submerged longlines) and moorings.",18.35,NA,-11.4285
888,"MMCC416",44.006767,-69.164967,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",-1.847,NA,NA
889,"MMCC416",44.006767,-69.164967,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and or floating trays",21.151,NA,NA
890,"MNEW116",43.9299,-69.5757,"Apr","SeaVeg","marine algae",7.926,NA,-3.149
891,"MNEW116",43.9299,-69.5757,"Aug","SeaVeg","marine algae",21.6495,0.526794551983976,-3.149
892,"MNEW116",43.9299,-69.5757,"Jan","SeaVeg","marine algae",2.608,NA,-3.149
893,"MNEW116",43.9299,-69.5757,"Jul","SeaVeg","marine algae",21.451,NA,-3.149
894,"MNEW216",43.92953,-69.5768,"Apr","SeaVeg","marine algae",7.805,NA,-4.9781
895,"MNEW216",43.92953,-69.5768,"Aug","SeaVeg","marine algae",21.796,0.541643794388894,-4.9781
896,"MNEW216",43.92953,-69.5768,"Jan","SeaVeg","marine algae",2.733,NA,-4.9781
897,"MNEW216",43.92953,-69.5768,"Jul","SeaVeg","marine algae",21.346,NA,-4.9781
898,"MORS114",43.87081,-69.8985,"Apr","ShellFish","Floating trays and overwintering cages.",12.2493333333333,3.99484697245506,-0.77
899,"MORS114",43.87081,-69.8985,"Aug","ShellFish","Floating trays and overwintering cages.",21.303,NA,-0.77
900,"MORS114",43.87081,-69.8985,"Jan","ShellFish","Floating trays and overwintering cages.",0.451,NA,-0.77
901,"MORS114",43.87081,-69.8985,"Jul","ShellFish","Floating trays and overwintering cages.",22.288,NA,-0.77
902,"MORS114",43.87081,-69.8985,"Mar","ShellFish","Floating trays and overwintering cages.",1.27,NA,-0.77
903,"MORS114",43.87081,-69.8985,"May","ShellFish","Floating trays and overwintering cages.",13.762,NA,-0.77
904,"MORS114",43.87081,-69.8985,"Nov","ShellFish","Floating trays and overwintering cages.",7.5765,4.28435998720929,-0.77
905,"MORS114",43.87081,-69.8985,"Oct","ShellFish","Floating trays and overwintering cages.",14.569,NA,-0.77
906,"MORS114",43.87081,-69.8985,"Sep","ShellFish","Floating trays and overwintering cages.",19.589,5.58331514424898,-0.77
907,"MORS216",43.87082,-69.8985,"Apr","ShellFish","Shellfish tray racks and over wintering cages; soft bags, semi rivgid bags, and/or floating trays",7.704,NA,-0.77
908,"MORS216",43.87082,-69.8985,"Aug","ShellFish","Shellfish tray racks and over wintering cages; soft bags, semi rivgid bags, and/or floating trays",21.303,NA,-0.77
909,"MORS216",43.87082,-69.8985,"Jan","ShellFish","Shellfish tray racks and over wintering cages; soft bags, semi rivgid bags, and/or floating trays",0.451,NA,-0.77
910,"MORS216",43.87082,-69.8985,"Jul","ShellFish","Shellfish tray racks and over wintering cages; soft bags, semi rivgid bags, and/or floating trays",22.288,NA,-0.77
911,"MOZE114",44.00675,-69.541,"Apr","ShellFish","Shellfish tray racks and soft mesh bags.",10.8163333333333,2.4593416463219,-1.6642
912,"MOZE114",44.00675,-69.541,"Aug","ShellFish","Shellfish tray racks and soft mesh bags.",22.931,0.606697618258058,-1.6642
913,"MOZE114",44.00675,-69.541,"Jan","ShellFish","Shellfish tray racks and soft mesh bags.",0.061,NA,-1.6642
914,"MOZE114",44.00675,-69.541,"Jul","ShellFish","Shellfish tray racks and soft mesh bags.",22.566,NA,-1.6642
915,"MOZE114",44.00675,-69.541,"Jun","ShellFish","Shellfish tray racks and soft mesh bags.",18.05,NA,-1.6642
916,"MOZE114",44.00675,-69.541,"Mar","ShellFish","Shellfish tray racks and soft mesh bags.",0.579,NA,-1.6642
917,"MOZE114",44.00675,-69.541,"May","ShellFish","Shellfish tray racks and soft mesh bags.",14.236,NA,-1.6642
918,"MOZE114",44.00675,-69.541,"Nov","ShellFish","Shellfish tray racks and soft mesh bags.",6.601,5.33158513014657,-1.6642
919,"MOZE114",44.00675,-69.541,"Oct","ShellFish","Shellfish tray racks and soft mesh bags.",14.973,NA,-1.6642
920,"MOZE114",44.00675,-69.541,"Sep","ShellFish","Shellfish tray racks and soft mesh bags.",20.248,5.16753635691129,-1.6642
921,"MOZE214",44.00817,-69.5421,"Apr","ShellFish","Shellfish tray racks and soft mesh bags.",10.802,2.43256798466148,-0.9229
922,"MOZE214",44.00817,-69.5421,"Aug","ShellFish","Shellfish tray racks and soft mesh bags.",22.782,0.582655987697714,-0.9229
923,"MOZE214",44.00817,-69.5421,"Jan","ShellFish","Shellfish tray racks and soft mesh bags.",0.334,NA,-0.9229
924,"MOZE214",44.00817,-69.5421,"Jul","ShellFish","Shellfish tray racks and soft mesh bags.",22.628,NA,-0.9229
925,"MOZE214",44.00817,-69.5421,"Jun","ShellFish","Shellfish tray racks and soft mesh bags.",18.332,NA,-0.9229
926,"MOZE214",44.00817,-69.5421,"Mar","ShellFish","Shellfish tray racks and soft mesh bags.",0.63,NA,-0.9229
927,"MOZE214",44.00817,-69.5421,"May","ShellFish","Shellfish tray racks and soft mesh bags.",14.193,NA,-0.9229
928,"MOZE214",44.00817,-69.5421,"Nov","ShellFish","Shellfish tray racks and soft mesh bags.",6.7255,4.91792766315244,-0.9229
929,"MOZE214",44.00817,-69.5421,"Oct","ShellFish","Shellfish tray racks and soft mesh bags.",14.983,NA,-0.9229
930,"MOZE214",44.00817,-69.5421,"Sep","ShellFish","Shellfish tray racks and soft mesh bags.",20.1755,4.92075609027718,-0.9229
931,"MOZE314",44.00817,-69.5398,"Apr","ShellFish","Shellfish tray racks and soft mesh bags.",10.6443333333333,2.22284262450884,-1.4712
932,"MOZE314",44.00817,-69.5398,"Aug","ShellFish","Shellfish tray racks and soft mesh bags.",22.805,0.592555482634328,-1.4712
933,"MOZE314",44.00817,-69.5398,"Jan","ShellFish","Shellfish tray racks and soft mesh bags.",0.237,NA,-1.4712
934,"MOZE314",44.00817,-69.5398,"Jul","ShellFish","Shellfish tray racks and soft mesh bags.",22.478,NA,-1.4712
935,"MOZE314",44.00817,-69.5398,"Jun","ShellFish","Shellfish tray racks and soft mesh bags.",18.223,NA,-1.4712
936,"MOZE314",44.00817,-69.5398,"Mar","ShellFish","Shellfish tray racks and soft mesh bags.",0.639,NA,-1.4712
937,"MOZE314",44.00817,-69.5398,"May","ShellFish","Shellfish tray racks and soft mesh bags.",14.241,NA,-1.4712
938,"MOZE314",44.00817,-69.5398,"Nov","ShellFish","Shellfish tray racks and soft mesh bags.",7.024,4.79276976288242,-1.4712
939,"MOZE314",44.00817,-69.5398,"Oct","ShellFish","Shellfish tray racks and soft mesh bags.",14.973,NA,-1.4712
940,"MOZE314",44.00817,-69.5398,"Sep","ShellFish","Shellfish tray racks and soft mesh bags.",20.313,5.1618795026618,-1.4712
941,"MOZE414",44.00747,-69.541,"Apr","ShellFish","Shellfish tray racks and soft mesh bags.",10.7256666666667,2.41944876642043,-1.1756
942,"MOZE414",44.00747,-69.541,"Aug","ShellFish","Shellfish tray racks and soft mesh bags.",22.7575,0.579120453791784,-1.1756
943,"MOZE414",44.00747,-69.541,"Jan","ShellFish","Shellfish tray racks and soft mesh bags.",0.154,NA,-1.1756
944,"MOZE414",44.00747,-69.541,"Jul","ShellFish","Shellfish tray racks and soft mesh bags.",22.417,NA,-1.1756
945,"MOZE414",44.00747,-69.541,"Jun","ShellFish","Shellfish tray racks and soft mesh bags.",18.115,NA,-1.1756
946,"MOZE414",44.00747,-69.541,"Mar","ShellFish","Shellfish tray racks and soft mesh bags.",0.655,NA,-1.1756
947,"MOZE414",44.00747,-69.541,"May","ShellFish","Shellfish tray racks and soft mesh bags.",14.188,NA,-1.1756
948,"MOZE414",44.00747,-69.541,"Nov","ShellFish","Shellfish tray racks and soft mesh bags.",6.745,5.14208051278857,-1.1756
949,"MOZE414",44.00747,-69.541,"Oct","ShellFish","Shellfish tray racks and soft mesh bags.",15.076,NA,-1.1756
950,"MOZE414",44.00747,-69.541,"Sep","ShellFish","Shellfish tray racks and soft mesh bags.",20.231,5.06854140754517,-1.1756
951,"MSTE116",44.01455,-69.5485,"Apr","ShellFish","shellfish tray racks and over wintering cages",9.155,NA,-0.5028
952,"MSTE116",44.01455,-69.5485,"Aug","ShellFish","shellfish tray racks and over wintering cages",24.1045,0.702157033718241,-0.5028
953,"MSTE116",44.01455,-69.5485,"Jan","ShellFish","shellfish tray racks and over wintering cages",0.037,NA,-0.5028
954,"MSTE116",44.01455,-69.5485,"Jul","ShellFish","shellfish tray racks and over wintering cages",23.83,NA,-0.5028
955,"MSTE216",44.0144,-69.5479,"Apr","ShellFish","shellfish tray racks and over wintering cages",8.635,NA,-1.4892
956,"MSTE216",44.0144,-69.5479,"Aug","ShellFish","shellfish tray racks and over wintering cages",23.399,0.640638743755011,-1.4892
957,"MSTE216",44.0144,-69.5479,"Jan","ShellFish","shellfish tray racks and over wintering cages",0.058,NA,-1.4892
958,"MSTE216",44.0144,-69.5479,"Jul","ShellFish","shellfish tray racks and over wintering cages",23.249,NA,-1.4892
959,"MSTE316",44.0139,-69.5486,"Apr","ShellFish","shellfish tray racks and over wintering cages",9.019,NA,-0.6616
960,"MSTE316",44.0139,-69.5486,"Aug","ShellFish","shellfish tray racks and over wintering cages",24.59,0.711349421873667,-0.6616
961,"MSTE316",44.0139,-69.5486,"Jan","ShellFish","shellfish tray racks and over wintering cages",-0.095,NA,-0.6616
962,"MSTE316",44.0139,-69.5486,"Jul","ShellFish","shellfish tray racks and over wintering cages",23.868,NA,-0.6616
963,"MSTE416",44.01378,-69.5482,"Apr","ShellFish","shellfish tray racks and over wintering cages",8.769,NA,-1.0318
964,"MSTE416",44.01378,-69.5482,"Aug","ShellFish","shellfish tray racks and over wintering cages",23.9795,0.655487986159932,-1.0318
965,"MSTE416",44.01378,-69.5482,"Jan","ShellFish","shellfish tray racks and over wintering cages",-0.008,NA,-1.0318
966,"MSTE416",44.01378,-69.5482,"Jul","ShellFish","shellfish tray racks and over wintering cages",23.515,NA,-1.0318
967,"MWIL116",43.80189,-69.94885,"Apr","ShellFish, SeaVeg","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, and/or floating trays; scallop ear hangers; marine algae; bottom anti predator netting",5.999,NA,-4.7979
968,"MWIL116",43.80189,-69.94885,"Aug","ShellFish, SeaVeg","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, and/or floating trays; scallop ear hangers; marine algae; bottom anti predator netting",20.421,NA,-4.7979
969,"MWIL116",43.80189,-69.94885,"Jan","ShellFish, SeaVeg","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, and/or floating trays; scallop ear hangers; marine algae; bottom anti predator netting",1,NA,-4.7979
970,"MWIL116",43.80189,-69.94885,"Jul","ShellFish, SeaVeg","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, and/or floating trays; scallop ear hangers; marine algae; bottom anti predator netting",18.153,4.3996183925427,-4.7979
971,"NMAR115",43.83387,-69.8516,"Nov","ShellFish","Shellfish tray racks.",6.8935,5.03672160239178,-0.4939
972,"NMAR115",43.83387,-69.8516,"Oct","ShellFish","Shellfish tray racks.",15.134,NA,-0.4939
973,"NMAR215",43.86916,-69.8933,"Apr","ShellFish","Shellfish tray racks, soft bags, and moorings",9.9005,3.51785623640307,-3.2969
974,"NMAR215",43.86916,-69.8933,"Aug","ShellFish","Shellfish tray racks, soft bags, and moorings",20.522,NA,-3.2969
975,"NMAR215",43.86916,-69.8933,"Jan","ShellFish","Shellfish tray racks, soft bags, and moorings",0.595,NA,-3.2969
976,"NMAR215",43.86916,-69.8933,"Jul","ShellFish","Shellfish tray racks, soft bags, and moorings",20.0705,2.28749043713848,-3.2969
977,"NMAR215",43.86916,-69.8933,"Nov","ShellFish","Shellfish tray racks, soft bags, and moorings",8.2495,3.27036886298778,-3.2969
978,"NMAR215",43.86916,-69.8933,"Oct","ShellFish","Shellfish tray racks, soft bags, and moorings",14.221,NA,-3.2969
979,"NMAR215",43.86916,-69.8933,"Sep","ShellFish","Shellfish tray racks, soft bags, and moorings",22.638,NA,-3.2969
980,"NMAR315",43.87619,-69.891,"Apr","ShellFish","Shellfish tray racks, soft bags, and moorings",10.517,4.35577777210913,-2.3327
981,"NMAR315",43.87619,-69.891,"Aug","ShellFish","Shellfish tray racks, soft bags, and moorings",21.533,NA,-2.3327
982,"NMAR315",43.87619,-69.891,"Jan","ShellFish","Shellfish tray racks, soft bags, and moorings",0.203,NA,-2.3327
983,"NMAR315",43.87619,-69.891,"Jul","ShellFish","Shellfish tray racks, soft bags, and moorings",22.47,NA,-2.3327
984,"NMAR315",43.87619,-69.891,"Nov","ShellFish","Shellfish tray racks, soft bags, and moorings",7.625,4.16485894118876,-2.3327
985,"NMAR315",43.87619,-69.891,"Oct","ShellFish","Shellfish tray racks, soft bags, and moorings",14.376,NA,-2.3327
986,"NMAR315",43.87619,-69.891,"Sep","ShellFish","Shellfish tray racks, soft bags, and moorings",23.728,NA,-2.3327
987,"NMAR415",43.87266,-69.8922,"Apr","ShellFish","Shellfish tray racks, soft bags, and moorings",10.214,3.94282741189619,-1.7496
988,"NMAR415",43.87266,-69.8922,"Aug","ShellFish","Shellfish tray racks, soft bags, and moorings",21.177,NA,-1.7496
989,"NMAR415",43.87266,-69.8922,"Jan","ShellFish","Shellfish tray racks, soft bags, and moorings",0.561,NA,-1.7496
990,"NMAR415",43.87266,-69.8922,"Jul","ShellFish","Shellfish tray racks, soft bags, and moorings",22.036,NA,-1.7496
991,"NMAR415",43.87266,-69.8922,"Nov","ShellFish","Shellfish tray racks, soft bags, and moorings",8.007,3.73493801822734,-1.7496
992,"NMAR415",43.87266,-69.8922,"Oct","ShellFish","Shellfish tray racks, soft bags, and moorings",14.405,NA,-1.7496
993,"NMAR415",43.87266,-69.8922,"Sep","ShellFish","Shellfish tray racks, soft bags, and moorings",23.12,NA,-1.7496
994,"NMAR516",43.86917,-69.8934,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.413,NA,-3.1075
995,"NMAR516",43.86917,-69.8934,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",20.522,NA,-3.1075
996,"NMAR516",43.86917,-69.8934,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.595,NA,-3.1075
997,"NMAR516",43.86917,-69.8934,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",20.0705,2.28749043713848,-3.1075
998,"NOR107",44.42157,-68.7299,"Aug","ShellFish","Floating trays, overwintering cages, soft bags, tray racks",19.465,NA,-0.1
999,"PCHE314",43.90581,-69.5483,"Apr","ShellFish","Tray racks/cages and marine algae gear.",16.13,NA,NA
1000,"PCHE314",43.90581,-69.5483,"Mar","ShellFish","Tray racks/cages and marine algae gear.",1.219,NA,NA
1001,"PCHE314",43.90581,-69.5483,"May","ShellFish","Tray racks/cages and marine algae gear.",13.58,NA,NA
1002,"PCHE314",43.90581,-69.5483,"Sep","ShellFish","Tray racks/cages and marine algae gear.",14.289,NA,NA
1003,"PCHE414",43.9058,-69.5482,"Apr","ShellFish","Tray racks/cages and marine algae gear.",16.13,NA,NA
1004,"PCHE414",43.9058,-69.5482,"Mar","ShellFish","Tray racks/cages and marine algae gear.",1.219,NA,NA
1005,"PCHE414",43.9058,-69.5482,"May","ShellFish","Tray racks/cages and marine algae gear.",13.58,NA,NA
1006,"PCHE414",43.9058,-69.5482,"Sep","ShellFish","Tray racks/cages and marine algae gear.",14.289,NA,NA
1007,"PER107",43.77164,-70.184,"Apr","ShellFish","Tray racks (4)",12.2745,0.0346482322781405,-0.1996
1008,"PER107",43.77164,-70.184,"Aug","ShellFish","Tray racks (4)",20.948,0.115965512114595,-0.1996
1009,"PER107",43.77164,-70.184,"Jan","ShellFish","Tray racks (4)",0.313,NA,-0.1996
1010,"PER107",43.77164,-70.184,"Jul","ShellFish","Tray racks (4)",23.4745,2.39866483694575,-0.1996
1011,"PER107",43.77164,-70.184,"Mar","ShellFish","Tray racks (4)",0.775,NA,-0.1996
1012,"PER107",43.77164,-70.184,"May","ShellFish","Tray racks (4)",13.611,NA,-0.1996
1013,"PER107",43.77164,-70.184,"Nov","ShellFish","Tray racks (4)",7.4825,4.18112239715606,-0.1996
1014,"PER107",43.77164,-70.184,"Oct","ShellFish","Tray racks (4)",15.9953333333333,1.49611909062525,-0.1996
1015,"PER107",43.77164,-70.184,"Sep","ShellFish","Tray racks (4)",20.053,5.36835468276827,-0.1996
1016,"PER209",43.5481,-70.3414,"Apr","ShellFish","Tray racks (5), floating bags (136)",15.563,3.6896831842314,NA
1017,"PER209",43.5481,-70.3414,"Aug","ShellFish","Tray racks (5), floating bags (136)",22.682,NA,NA
1018,"PER209",43.5481,-70.3414,"Jan","ShellFish","Tray racks (5), floating bags (136)",2.861,NA,NA
1019,"PER209",43.5481,-70.3414,"Jul","ShellFish","Tray racks (5), floating bags (136)",29.906,NA,NA
1020,"PER209",43.5481,-70.3414,"Mar","ShellFish","Tray racks (5), floating bags (136)",2.111,NA,NA
1021,"PER209",43.5481,-70.3414,"Nov","ShellFish","Tray racks (5), floating bags (136)",8.861,3.08722820666047,NA
1022,"PER209",43.5481,-70.3414,"Oct","ShellFish","Tray racks (5), floating bags (136)",16.7333333333333,2.22011989165751,NA
1023,"PER209",43.5481,-70.3414,"Sep","ShellFish","Tray racks (5), floating bags (136)",20.6815,5.60806388159051,NA
1024,"PER516",43.56036,-70.2198,"Aug","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, and or floating trays",20.127,NA,-2.7555
1025,"PER516",43.56036,-70.2198,"Jan","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, and or floating trays",3.612,NA,-2.7555
1026,"PER516",43.56036,-70.2198,"Jul","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, and or floating trays",16.894,NA,-2.7555
1027,"PETE112",43.91047,-69.8698,"Jan","ShellFish","Upwellers (2)",-0.473,NA,-0.6193
1028,"PGRA114",43.86463,-69.9028,"Apr","ShellFish","Soft Bags",13.413,0.29698484809835,-0.6902
1029,"PGRA114",43.86463,-69.9028,"Mar","ShellFish","Soft Bags",1.109,NA,-0.6902
1030,"PGRA114",43.86463,-69.9028,"May","ShellFish","Soft Bags",13.961,NA,-0.6902
1031,"PGRA114",43.86463,-69.9028,"Nov","ShellFish","Soft Bags",7.7135,4.02414469173264,-0.6902
1032,"PGRA114",43.86463,-69.9028,"Oct","ShellFish","Soft Bags",14.405,NA,-0.6902
1033,"PGRA114",43.86463,-69.9028,"Sep","ShellFish","Soft Bags",19.4085,5.59109331884203,-0.6902
1034,"PGRA116",43.86429,-69.9029,"Apr","ShellFish","soft bags, semi rigid bags, and/or floating trays",7.11,NA,-0.8183
1035,"PGRA116",43.86429,-69.9029,"Aug","ShellFish","soft bags, semi rigid bags, and/or floating trays",21.407,NA,-0.8183
1036,"PGRA116",43.86429,-69.9029,"Jan","ShellFish","soft bags, semi rigid bags, and/or floating trays",0.53,NA,-0.8183
1037,"PGRA116",43.86429,-69.9029,"Jul","ShellFish","soft bags, semi rigid bags, and/or floating trays",20.1925,2.58730371236158,-0.8183
1038,"PGRA214",43.86463,-69.9031,"Apr","ShellFish","Soft Bags",13.413,0.29698484809835,-0.539
1039,"PGRA214",43.86463,-69.9031,"Mar","ShellFish","Soft Bags",1.109,NA,-0.539
1040,"PGRA214",43.86463,-69.9031,"May","ShellFish","Soft Bags",13.961,NA,-0.539
1041,"PGRA214",43.86463,-69.9031,"Nov","ShellFish","Soft Bags",7.7135,4.02414469173264,-0.539
1042,"PGRA214",43.86463,-69.9031,"Oct","ShellFish","Soft Bags",14.405,NA,-0.539
1043,"PGRA214",43.86463,-69.9031,"Sep","ShellFish","Soft Bags",19.4085,5.59109331884203,-0.539
1044,"PGRA216",43.86443,-69.9026,"Apr","ShellFish","soft bags, semi rigid bags, and/or floating trays",7.048,NA,-1.0488
1045,"PGRA216",43.86443,-69.9026,"Aug","ShellFish","soft bags, semi rigid bags, and/or floating trays",21.082,NA,-1.0488
1046,"PGRA216",43.86443,-69.9026,"Jan","ShellFish","soft bags, semi rigid bags, and/or floating trays",0.523,NA,-1.0488
1047,"PGRA216",43.86443,-69.9026,"Jul","ShellFish","soft bags, semi rigid bags, and/or floating trays",20.028,2.60356716832887,-1.0488
1048,"PGRA314",43.86463,-69.9033,"Apr","ShellFish","Soft Bags",14.3395,0.163341666454092,-0.4257
1049,"PGRA314",43.86463,-69.9033,"Mar","ShellFish","Soft Bags",1.204,NA,-0.4257
1050,"PGRA314",43.86463,-69.9033,"May","ShellFish","Soft Bags",14.213,NA,-0.4257
1051,"PGRA314",43.86463,-69.9033,"Nov","ShellFish","Soft Bags",7.638,4.22425591080844,-0.4257
1052,"PGRA314",43.86463,-69.9033,"Oct","ShellFish","Soft Bags",14.479,NA,-0.4257
1053,"PGRA314",43.86463,-69.9033,"Sep","ShellFish","Soft Bags",19.774,6.12213051151313,-0.4257
1054,"PGRA316",43.86459,-69.9023,"Apr","ShellFish","soft bags, semi rigid bags, and/or floating trays",7.106,NA,-0.8739
1055,"PGRA316",43.86459,-69.9023,"Aug","ShellFish","soft bags, semi rigid bags, and/or floating trays",21.128,NA,-0.8739
1056,"PGRA316",43.86459,-69.9023,"Jan","ShellFish","soft bags, semi rigid bags, and/or floating trays",0.516,NA,-0.8739
1057,"PGRA316",43.86459,-69.9023,"Jul","ShellFish","soft bags, semi rigid bags, and/or floating trays",20.01,2.62902301245158,-0.8739
1058,"PGRA416",43.85261,-69.8837,"Apr","ShellFish","shellfish rafts, associated predator nets and spat collectors",7.075,NA,-4.9132
1059,"PGRA416",43.85261,-69.8837,"Aug","ShellFish","shellfish rafts, associated predator nets and spat collectors",20.542,NA,-4.9132
1060,"PGRA416",43.85261,-69.8837,"Jan","ShellFish","shellfish rafts, associated predator nets and spat collectors",1.533,NA,-4.9132
1061,"PGRA416",43.85261,-69.8837,"Jul","ShellFish","shellfish rafts, associated predator nets and spat collectors",19.418,2.77610122293839,-4.9132
1062,"PHOR211",43.81932,-70.1072,"Jan","ShellFish","Upweller",0.599,NA,-1.3486
1063,"PIER115",43.45556,-70.3414,"Apr","SeaVeg","Marine algae gear and moorings",9.428,NA,-4.4415
1064,"PIER115",43.45556,-70.3414,"Aug","SeaVeg","Marine algae gear and moorings",21.134,NA,-4.4415
1065,"PIER115",43.45556,-70.3414,"Jan","SeaVeg","Marine algae gear and moorings",2.456,NA,-4.4415
